Apidae,Formicidae,-0.16324237560192614,-0.24500955402348434,-0.08147519718036796
Apidae,Vespidae,-0.10843146490814881,-0.17853415620356683,-0.03832877361273079
Apidae,Halictidae,-0.07506063756063756,-0.13161191191889968,-0.01850936320237545
Apidae,Braconidae,-0.054086487771400515,-0.1125745156807396,0.004401540137938573
Apidae,Megachilidae,-0.03770753931747492,-0.09199230076327525,0.01657722212832541
Apidae,Pteromalidae,-0.037760285618938155,-0.08592481210707884,0.010404240869202531
Apidae,Cephidae,-0.031629640044994356,-0.08292529479792332,0.019666014707934602
Apidae,Figitidae,-0.10036212760966456,-0.16437012162066422,-0.03635413359866492
Apidae,Others,-0.10638322098742939,-0.17452015223661688,-0.0382462897382419
Formicidae,Vespidae,0.03524888336326382,-0.057393547093307296,0.12789131381983493
Formicidae,Halictidae,-0.07507660878447396,-0.178595484129128,0.028442266560180077
Formicidae,Braconidae,0.0415860735009671,-0.02219350610570109,0.1053656531076353
Formicidae,Megachilidae,0.0696660482374768,0.006384652626755,0.1329474438481986
Formicidae,Pteromalidae,0.019675932225530268,-0.03126804713356073,0.07061991158462128
Formicidae,Cephidae,0.0674314850223072,0.011293521610967236,0.12356944843364716
Formicidae,Figitidae,-0.022536687631027258,-0.11334686635039085,0.06827349108833633
Formicidae,Others,0.021355547141234332,-0.06577167016184239,0.10848276444431106
Vespidae,Halictidae,-0.04144144144144145,-0.10606020703369703,0.023177324150814138
Vespidae,Braconidae,0.033162939297124605,-0.032658917291866804,0.09898479588611601
Vespidae,Megachilidae,0.09458148850938222,0.03337291936381805,0.15579005765494638
Vespidae,Pteromalidae,0.04689323875370388,-0.005555804216595135,0.09934228172400289
Vespidae,Cephidae,0.05211911430534269,-0.006152306226622654,0.11039053483730804
Vespidae,Figitidae,-0.03461940575360023,-0.10327883422463627,0.03404002271743581
Vespidae,Others,0.053898855490871644,-0.02783268193727821,0.13563039291902151
Halictidae,Braconidae,-0.017882802093494014,-0.05640737429603192,0.02064177010904389
Halictidae,Megachilidae,-0.005480552179197774,-0.041765898569428,0.030804794211032452
Halictidae,Pteromalidae,-0.011716454380679607,-0.04123725418008799,0.01780434541872877
Halictidae,Cephidae,-0.03927646892471013,-0.08117116738752986,0.002618229538109605
Halictidae,Figitidae,-0.030082417582417587,-0.11002320599015321,0.049858370825318035
Halictidae,Others,-0.03118518518518519,-0.08937175269930768,0.0270013823289373
Braconidae,Megachilidae,0.09167434530627008,0.03676555619351438,0.1465831344190258
Braconidae,Pteromalidae,0.029416934311234683,-0.023505234210683568,0.08233910283315293
Braconidae,Cephidae,0.06307141459929752,0.007783627141045184,0.11835920205754985
Braconidae,Figitidae,0.004354602126879353,-0.048787132499539886,0.05749633675329859
Braconidae,Others,0.07053998353999036,0.0035007279613816084,0.1375792391185991
Megachilidae,Pteromalidae,0.02450227232294483,-0.027909816905822102,0.07691436155171176
Megachilidae,Cephidae,0.07135320944796131,0.017920208350625716,0.1247862105452969
Megachilidae,Figitidae,0.006481481481481477,-0.044144798935208965,0.05710776189817192
Megachilidae,Others,0.10205762359678686,0.04277527885624137,0.16133996833733233
Pteromalidae,Cephidae,0.04441809198023566,-0.004129264714715045,0.09296544867518637
Pteromalidae,Figitidae,-0.00510775224978556,-0.04851976004471443,0.03830425554514331
Pteromalidae,Others,0.06536958960275402,0.011583725119324886,0.11915545408618315
Cephidae,Figitidae,-0.02433111936658036,-0.07455440021676309,0.025892161483602363
Cephidae,Others,0.07928913192071085,0.02154142710206454,0.13703683673935718
Figitidae,Others,-0.01364068030734697,-0.07934322104682853,0.05206186043213459
